CompanyName,ISIN,NSECode,BSECode,CompanyCode,YearEnding,Months,Quarter,Sales,Expenses,EBIDTA,Interest,Depreciation,Extraordinary,OPM,Tax,PATRAW,PAT,Equity,Reserves,EPS,NPM,Ext_Flag,Q1 EPS Growth,Q1 Sales Growth,Q2 EPS,Q2 EPS Growth,Q2 Sales,Q2 Sales Growth,EPS Rating,TTM1 EPS,TTM1 Sales,TTM2 EPS,TTM2 Sales,TTM3 EPS,TTM3 Sales
Shoppers Stop Ltd.,INE498B01024,SHOPERSTOP,532638.000000,16610345.000000,2023-12-31,3.000000,3.000000,12408800000.000000,10200300000.000000,2208500000.000000,586100000.000000,1113200000.000000,0.000000,509200000.000000,140700000.000000,368500000.000000,368500000.000000,549700000.000000,0.000000,0.670366,2.969667,False,-41.415128,6.839785,0.049663,-83.203330,10497000000.000000,3.252904,-16.499482,-21.45213618215346,9.607157724807026,258.89131311114585,45.56104519788385,-369.1841175483119,1234.7173984569724
Adani Power Ltd.,INE814H01011,ADANIPOWER,533096.000000,16610491.000000,2023-12-31,3.000000,3.000000,133552700000.000000,83461000000.000000,50091700000.000000,7965600000.000000,10022300000.000000,0.000000,32103800000.000000,4724200000.000000,27379600000.000000,27379600000.000000,38569400000.000000,0.000000,0.709879,20.500971,False,31119.612315,61.096884,1.709690,848.078444,149356800000.000000,76.837529,7164.358309,130.35418873114963,25.55733974865968,3527.5710605259683,80.19032758722149,261.99688212755734,3599068.262414579
Taj GVK Hotels & Resorts Ltd.,INE586B01026,TAJGVK,532390.000000,16620007.000000,2023-12-31,3.000000,3.000000,1119300000.000000,707800000.000000,411500000.000000,30800000.000000,34500000.000000,0.000000,346200000.000000,104100000.000000,242100000.000000,242100000.000000,125400000.000000,0.000000,1.930622,21.629590,False,39.780600,6.034483,0.887560,-65.316298,904600000.000000,-20.697817,199.173220,-7.476493537015276,7.847669663766639,1038.4615384615383,77.35110974601686,-11.68999940929766,18.95596899369128
Lemon Tree Hotels Ltd.,INE970X01018,LEMONTREE,541233.000000,16620202.000000,2023-12-31,3.000000,3.000000,2908684000.000000,1467837000.000000,1440847000.000000,555444000.000000,333401000.000000,0.000000,552002000.000000,117504000.000000,434498000.000000,434498000.000000,7916723000.000000,0.000000,0.054884,14.937958,False,-10.184569,24.245338,0.033082,37.019328,2301182000.000000,16.554553,201.367186,276.81297873031076,33.40222280701994,-98.69329040435218,-77.08571178619076,1326.9499908516102,58172.798283043856
Chalet Hotels Ltd.,INE427F01016,CHALET,542399.000000,16620536.000000,2023-12-31,3.000000,3.000000,3798870000.000000,2076720000.000000,1722150000.000000,482460000.000000,353170000.000000,0.000000,886520000.000000,180100000.000000,706420000.000000,706420000.000000,2053950000.000000,0.000000,0.343932,18.595530,False,-31.105650,18.050286,0.177409,130.985956,3181570000.000000,27.025516,90.255109,73.43906529607412,37.81351292697529,252.8642696301324,105.07694316894091,-23.25526098686705,6.270634161273277
Samhi Hotels Ltd.,INE08U801020,SAMHI,543984.000000,16620676.000000,2023-12-31,3.000000,3.000000,2732510000.000000,1828810000.000000,903700000.000000,651090000.000000,312360000.000000,-768280000.000000,-828030000.000000,-83820000.000000,-744210000.000000,-744210000.000000,218040000.000000,0.000000,-3.413181,-27.235399,False,,,-4.035957,,2232340000.000000,,0.000000,,,,,,
Restaurant Brands Asia Ltd.,INE07T201019,RBA,543248.000000,16620684.000000,2023-12-31,3.000000,3.000000,6077290000.000000,5358700000.000000,718590000.000000,316940000.000000,801020000.000000,0.000000,-399370000.000000,0.000000,-399370000.000000,-399370000.000000,4963600000.000000,0.000000,-0.080460,-6.571515,False,28.822110,13.742602,-0.102373,8.272397,6281830000.000000,17.319580,-10.505081,8.076424587858108,19.722245479550608,-101.73454932175233,-98.95786294971977,,
Mazagon Dock Shipbuilders Ltd.,INE249Z01012,MAZDOCK,543237.000000,16680004.000000,2023-12-31,3.000000,3.000000,26310800000.000000,18232900000.000000,8077900000.000000,12900000.000000,202700000.000000,0.000000,7862300000.000000,1946900000.000000,5915400000.000000,5915400000.000000,2016900000.000000,0.000000,2.932917,22.482783,False,75.395837,32.098908,1.506619,55.830769,20791800000.000000,11.426229,102.141547,65.37911246158285,21.36721381970694,-56.36143575805544,5599.133542124639,675.5477882485908,-96.92458675609241
Cochin Shipyard Ltd.,INE704P01025,COCHINSHIP,540678.000000,16680006.000000,2023-12-31,3.000000,3.000000,11141106000.000000,7376568000.000000,3764538000.000000,82080000.000000,195697000.000000,0.000000,3400370000.000000,956572000.000000,2443798000.000000,2443798000.000000,1315404000.000000,0.000000,1.857831,21.934968,False,121.363928,67.573983,1.379994,60.934265,11004054000.000000,47.728921,101.161637,4.427089358161229,6.655716139619727,90.28215813875858,129.1834847524013,453.17440076367427,220.41294412965078
Gujarat Pipavav Port Ltd.,INE517F01014,GPPL,533248.000000,16680010.000000,2023-12-31,3.000000,3.000000,2886060000.000000,1103250000.000000,1782810000.000000,20150000.000000,291820000.000000,-1030000.000000,1469810000.000000,367050000.000000,1102760000.000000,1102760000.000000,4834400000.000000,0.000000,0.228107,38.209878,False,38.981171,9.996684,0.181392,23.738165,2704290000.000000,13.688207,88.214318,24.491009533520945,10.405374243457311,469.78255181339154,144.7601231629724,-256.33362077942536,-71.79403563643938
Engineers India Ltd.,INE510A01028,ENGINERSIN,532178.000000,16690002.000000,2023-12-31,3.000000,3.000000,8981388000.000000,8175696000.000000,805692000.000000,6663000.000000,84641000.000000,0.000000,714388000.000000,186956000.000000,527432000.000000,527432000.000000,2810213000.000000,0.000000,0.187684,5.872500,False,4.278232,3.402999,0.360932,18.936010,8336106000.000000,-2.867289,25.081553,38.03937438821133,4.033848563630717,31.799553291067934,820.7423807030491,26.669811178955914,-35.96290091995263
Gateway Distriparks Ltd.,INE079J01017,GATEWAY,543489.000000,16690076.000000,2023-12-31,3.000000,3.000000,3948740000.000000,2951700000.000000,997040000.000000,116604000.000000,236828000.000000,0.000000,643608000.000000,17685000.000000,625923000.000000,625923000.000000,4996438000.000000,0.000000,0.125274,15.851208,False,16.343646,14.801068,0.144471,,4014209000.000000,,45.270010,-15.756220163079588,-12.838134664622983,233.64073219923574,152.70001985452052,,
Info Edge (India) Ltd.,INE663F01024,NAUKRI,532777.000000,16690077.000000,2023-12-31,3.000000,3.000000,6598090000.000000,4245050000.000000,2353040000.000000,47080000.000000,258160000.000000,52960000.000000,2100760000.000000,709900000.000000,1390860000.000000,1390860000.000000,1293840000.000000,0.000000,1.074986,21.079737,False,73.415338,-31.799233,2.431098,110.206055,7920070000.000000,8.969995,354.794206,-85.41956530004909,-29.298144168778066,1766.142048019374,101.71071509703356,-95.32612847689582,28.63316127725425
Rites Ltd.,INE320J01015,RITES,541556.000000,16690082.000000,2023-12-31,3.000000,3.000000,6998500000.000000,5139800000.000000,1858700000.000000,18800000.000000,149600000.000000,0.000000,1690300000.000000,420600000.000000,1269700000.000000,1269700000.000000,2403000000.000000,0.000000,0.528381,18.142459,False,-13.165094,-0.501862,0.452310,-22.568925,6088100000.000000,-11.031711,560.635655,-13.53576982948369,-8.356952487136043,6.157444898903119,7.8471646309804575,5706.117004248236,21383.74308927012
City Online Services Ltd.,INE158C01014,,538674.000000,16690230.000000,2022-09-30,3.000000,2.000000,27340000.000000,21333000.000000,6007000.000000,405000.000000,668000.000000,0.000000,4934000.000000,2028000.000000,2906000.000000,2906000.000000,51647000.000000,0.000000,0.056267,10.629115,False,568.709677,4.148413,,,,,128.850927,42.44247976139753,-23.142117318992135,56.19941768740111,-99.54520503892141,-88.63636363636363,11197.239369683695
JSW Infrastructure Ltd.,INE880J01026,JSWINFRA,543994.000000,16690356.000000,2023-12-31,3.000000,3.000000,10183000000.000000,4602200000.000000,5580800000.000000,1434500000.000000,1075800000.000000,0.000000,3070500000.000000,534800000.000000,2535700000.000000,2535700000.000000,4087100000.000000,0.000000,0.620415,24.901306,False,,,0.629245,,8954800000.000000,,0.000000,,,,,,
CARE Ratings Ltd.,INE752H01013,CARERATING,534804.000000,16690363.000000,2023-12-31,3.000000,3.000000,923592000.000000,553216000.000000,370376000.000000,4689000.000000,26048000.000000,0.000000,339639000.000000,100399000.000000,239240000.000000,239240000.000000,297729000.000000,0.000000,0.803550,25.903213,False,46.027639,25.258460,1.200212,2.093437,1076281000.000000,15.451807,166.944340,10.30169257994664,21.08875536073363,10.72872509303247,5.257294637903754,1520.8387161221867,711.8343726557317
Just Dial Ltd.,INE599M01018,JUSTDIAL,535648.000000,16690415.000000,2023-12-31,3.000000,3.000000,3399000000.000000,2046800000.000000,1352200000.000000,21700000.000000,121200000.000000,0.000000,1209300000.000000,289200000.000000,920100000.000000,920100000.000000,850300000.000000,0.000000,1.082089,27.069726,False,21.124397,16.161444,0.844173,36.433577,3185300000.000000,21.687806,158.808982,224.1959115013323,46.67527470039282,21.80450521214404,16.272454257121392,756.7771268291245,-19.23900017260361
Computer Age Management Services Ltd.,INE596I01012,CAMS,543232.000000,16690463.000000,2023-12-31,3.000000,3.000000,2995900000.000000,1603005000.000000,1392895000.000000,21161000.000000,184534000.000000,0.000000,1187200000.000000,301850000.000000,885350000.000000,885350000.000000,491431000.000000,0.000000,1.801575,29.552054,False,19.976219,19.524281,1.705540,15.895844,2847103000.000000,13.981871,36.320099,13.11578588395992,12.482128361027817,345.0704003019798,78.95095041566181,-438.03129021699937,1079.6549902236186
InterGlobe Aviation Ltd.,INE646L01027,INDIGO,539448.000000,16690529.000000,2023-12-31,3.000000,3.000000,200622520000.000000,143028060000.000000,57594460000.000000,10952110000.000000,16657240000.000000,0.000000,29985110000.000000,3910000.000000,29981200000.000000,29981200000.000000,3859450000.000000,0.000000,7.768257,14.944085,False,110.492092,30.188127,0.489717,111.921311,155029390000.000000,20.623981,-143.832555,347.2861458982037,36.043401309825946,48.38206742598485,99.46405517933614,-3021.7749243463095,1856.0567470038159
BLS International Services Ltd.,INE153T01027,BLS,540073.000000,16690562.000000,2023-12-31,3.000000,3.000000,4470457000.000000,3492986000.000000,977471000.000000,5018000.000000,62512000.000000,0.000000,909941000.000000,38112000.000000,871829000.000000,871829000.000000,411741000.000000,0.000000,2.117421,19.502011,False,89.615840,0.476371,1.991446,-19.971424,4164325000.000000,15.577614,548.890054,94.17834653343179,27.51516240237466,-58.975302671862174,76.72001506307663,5185.027273894839,2332.5095999174264
Matrimony.com Ltd.,INE866R01028,MATRIMONY,540704.000000,16690584.000000,2023-12-31,3.000000,3.000000,1235491000.000000,1006471000.000000,229020000.000000,13085000.000000,72164000.000000,0.000000,143771000.000000,32703000.000000,111068000.000000,111068000.000000,111302000.000000,0.000000,0.997898,8.989786,False,-4.433058,2.651767,1.126808,8.234782,1280815000.000000,7.565708,48.832459,4.355099472885506,5.229804178797048,-7.776497227995511,7.983116926216735,483.20884190293134,551.2177184231709
Campus Activewear Ltd.,INE278Y01022,CAMPUS,543523.000000,16690783.000000,2022-03-31,3.000000,4.000000,3526310000.000000,2739240000.000000,787070000.000000,59360000.000000,154460000.000000,0.000000,573250000.000000,177180000.000000,396070000.000000,396070000.000000,1521630000.000000,0.000000,0.260293,11.231854,False,294.639057,27.953076,,,,,30.650945,-94.25622259887388,-79.79331071122529,,,,
PB Fintech Ltd.,INE417T01026,POLICYBZR,543390.000000,16691699.000000,2023-12-31,3.000000,3.000000,9645032000.000000,8963905000.000000,681127000.000000,64413000.000000,230811000.000000,0.000000,385903000.000000,0.000000,385903000.000000,385903000.000000,902004000.000000,0.000000,0.427828,4.001055,False,144.066264,42.047641,-0.230781,88.896589,9091222000.000000,43.431137,91.953569,99.4739567238588,45.79523489799726,-171.48428824509747,119.89972811944484,498.15668859103386,110.76442430848206
One97 Communications Ltd.,INE982J01020,PAYTM,543396.000000,16691701.000000,2023-12-31,3.000000,3.000000,29991000000.000000,30100000000.000000,-109000000.000000,54000000.000000,2009000000.000000,0.000000,-2172000000.000000,7000000.000000,-2179000000.000000,-2179000000.000000,635000000.000000,0.000000,-3.431496,-7.265513,False,43.917377,40.131763,-4.607874,46.816464,26625000000.000000,32.225864,26.212627,55.299180367975275,39.64504500534049,-42.61947663775889,109.73477100563545,,
Honasa Consumer Ltd.,INE0J5401028,HONASA,544014.000000,16691717.000000,2023-12-31,3.000000,3.000000,4991810000.000000,4537640000.000000,454170000.000000,26390000.000000,80590000.000000,0.000000,347190000.000000,88180000.000000,259010000.000000,259010000.000000,3217470000.000000,0.000000,0.080501,5.188699,False,,,0.215922,93.713385,5031860000.000000,21.100524,18.742677,,,,,,
eMudhra Ltd.,INE01QM01018,EMUDHRA,543533.000000,16691754.000000,2023-12-31,3.000000,3.000000,995080000.000000,727510000.000000,267570000.000000,10040000.000000,52790000.000000,0.000000,204740000.000000,4630000.000000,200110000.000000,200110000.000000,379690000.000000,0.000000,0.527035,20.109941,False,35.244193,59.503735,0.495550,17.437403,967040000.000000,61.517905,47.380903,0.8964794941934705,25.59444061839843,182.8782018304922,164.58164628850906,,
Dreamfolks Services Ltd.,INE0JS101016,DREAMFOLKS,543591.000000,16691769.000000,2023-12-31,3.000000,3.000000,3057410000.000000,2777000000.000000,280410000.000000,2850000.000000,9650000.000000,0.000000,267910000.000000,67610000.000000,200300000.000000,200300000.000000,106050000.000000,0.000000,1.888732,6.551297,False,4.006147,49.396289,1.666007,17.498610,2830130000.000000,64.249276,148.977499,33.149763918385084,71.98913945252016,673.658089733003,245.01650944083156,,
Radiant Cash Management Services Ltd.,INE855R01021,RADIANTCMS,543732.000000,16691786.000000,2023-12-31,3.000000,3.000000,1015170000.000000,835250000.000000,179920000.000000,3980000.000000,16830000.000000,0.000000,159110000.000000,41640000.000000,117470000.000000,117470000.000000,106710000.000000,0.000000,1.100834,11.571461,False,,,,,,,0.000000,,,,,,
Blue Star Ltd.,INE472A01039,BLUESTARCO,500067.000000,17010002.000000,2023-12-31,3.000000,3.000000,22538600000.000000,20858400000.000000,1680200000.000000,102400000.000000,234900000.000000,0.000000,1342900000.000000,339300000.000000,1003600000.000000,1003600000.000000,411200000.000000,0.000000,2.440661,4.452805,False,-20.001463,25.678057,1.720088,-22.396612,19033600000.000000,20.101717,832.545802,-11.02039053462715,18.524912017156993,58.98875964191349,38.9506725377892,8325.337819314642,26324.247909249214
Century Textiles & Industries Ltd.,INE055A01016,CENTURYTEX,500040.000000,17010003.000000,2023-12-31,3.000000,3.000000,12983300000.000000,10943100000.000000,2040200000.000000,155500000.000000,611700000.000000,0.000000,1273000000.000000,412400000.000000,860600000.000000,860600000.000000,1116900000.000000,0.000000,0.770526,6.628515,False,1117.256011,10.687400,-0.243442,-138.306565,11148800000.000000,-10.243054,237.971576,-3.8345066306891247,-1.4647627039619129,219.72007357489977,27.022941653230326,-6.119763136758287,44.24302385633281
Grasim Industries Ltd.,INE047A01021,GRASIM,500300.000000,17010006.000000,2023-12-31,3.000000,3.000000,322219700000.000000,270723700000.000000,51496000000.000000,4326400000.000000,12444300000.000000,0.000000,34725300000.000000,8683100000.000000,26042200000.000000,26042200000.000000,1317000000.000000,0.000000,19.773880,8.082125,False,-41.825158,1.937775,,,,,7014.753184,-38.95251971463614,-16.544656720083832,35224.30402952758,70973.7551755073,-100.56834159227141,-99.77874508754681
Akzo Nobel India Ltd.,INE133A01011,AKZOINDIA,500710.000000,17010008.000000,2023-12-31,3.000000,3.000000,10411000000.000000,8663000000.000000,1748000000.000000,32000000.000000,201000000.000000,0.000000,1515000000.000000,377000000.000000,1138000000.000000,1138000000.000000,455000000.000000,0.000000,2.501099,10.930746,False,16.837782,4.193355,2.069222,44.091054,9652200000.000000,3.674292,273.193619,31.46815725284673,6.062907676086861,1229.0638557904235,2343.307153698966,57.54633775591975,-94.8555951900837
Kesoram Industries Ltd.,INE087A01019,KESORAMIND,502937.000000,17010011.000000,2023-12-31,3.000000,3.000000,9704800000.000000,8589000000.000000,1115800000.000000,1297500000.000000,331300000.000000,0.000000,-513000000.000000,-24400000.000000,-488600000.000000,-488600000.000000,3106600000.000000,0.000000,-0.157278,-5.034622,False,-1.834098,-2.945206,-0.187890,1.151566,9654600000.000000,12.215817,988.418739,22.675127250819944,5.06693558082423,-101.79460113971683,235.56317252937532,10021.116267758343,-25.546673804577452
Larsen & Toubro Ltd.,INE018A01030,LT,500510.000000,17010013.000000,2023-12-31,3.000000,3.000000,559655700000.000000,493688200000.000000,65967500000.000000,9041700000.000000,9207500000.000000,0.000000,47718300000.000000,11773200000.000000,35945100000.000000,35945100000.000000,2749100000.000000,0.000000,13.075225,6.422717,False,19.867492,18.710079,14.026302,39.825199,521570200000.000000,19.898053,37.389926,25.97104301219838,19.753267361806785,22.478031854735143,16.83845999221396,131.64468534782935,14.305112233038624
Rallis India Ltd.,INE613A01020,RALLIS,500355.000000,17010015.000000,2022-03-31,3.000000,4.000000,5150300000.000000,5103800000.000000,46500000.000000,12300000.000000,196600000.000000,0.000000,-162400000.000000,-20900000.000000,-141500000.000000,-141500000.000000,194500000.000000,0.000000,-0.727506,-2.747413,False,-274.261084,7.461347,2.033933,-13.321648,6335700000.000000,9.593330,-61.380509,-28.15184063884483,6.538750797055724,22.907949790794973,8.037093062859798,,
